timestamp,test-class,test-method,time,description,result
"2022-05-31 14:24:34.388","acme.testing.inventor.chimpum.InventorDeleteChimpumTest","positiveTest",12472,""[1] recordIndex=0, tittle=C5, description=., startPeriod=2022/07/21 23:00, endPeriod=2022/07/28 23:00, budget=USD 2,000.00, link=https://link.com"","OK"
"2022-05-31 14:24:40.292","acme.testing.inventor.chimpum.InventorDeleteChimpumTest","negativeTest",5429,""[1] recordIndex=0, tittle=C5, description=null, startPeriod=2022/07/21 23:00, endPeriod=2022/07/28 23:00, budget=USD 2,000.00, link=https://link.com"","Record index 0 is out of range"
