timestamp,simple-path,time
"2022-05-31 14:24:21.914","/master/welcome",6868
"2022-05-31 14:24:22.499","/master/welcome",524
"2022-05-31 14:24:25.224","/master/sign-in",2659
"2022-05-31 14:24:26.546","/master/welcome",576
"2022-05-31 14:24:28.319","/inventor/chimpum/list",1618
"2022-05-31 14:24:30.232","/inventor/chimpum/show",1632
"2022-05-31 14:24:32.353","/inventor/chimpum/list",570
"2022-05-31 14:24:34.861","/master/welcome",416
"2022-05-31 14:24:35.346","/master/welcome",454
"2022-05-31 14:24:36.002","/master/sign-in",585
"2022-05-31 14:24:37.357","/master/welcome",594
"2022-05-31 14:24:38.13","/inventor/chimpum/list",616
