timestamp,test-class,test-method,time,description,result
"2022-05-31 13:41:39.503","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positiveTest",14272,""[1] recordIndex=0, tittle=Tittle test 1, description=Description test, period=2022/09/06 23:00, budget=2022/10/06 23:00, link=EUR 1,000.00"","Cannot find 'By.name: period'"
"2022-05-31 13:41:48.612","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positiveTest",8352,""[2] recordIndex=1, tittle=T, description=D, period=2022/09/06 23:00, budget=2022/10/06 23:00, link=null"","Cannot find 'By.name: period'"
"2022-05-31 13:41:57.494","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positiveTest",8287,""[3] recordIndex=2, tittle=Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Ti, description=Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tittle test 1.Tit, period=2022/09/06 23:00, budget=2022/10/06 23:00, link=USD 20,000.00"","Cannot find 'By.name: period'"
"2022-05-31 13:42:05.365","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",7305,""[1] recordIndex=0, tittle=null, description=Description test, period=2022/09/06 23:00, budget=2022/10/06 23:00, link=EUR 1,000.00"","Cannot find 'By.name: period'"
